game_language,game,model,experiment,instance,type,script,count
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_7obj_en,00000,thinking,CJK,2
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_7obj_en,00000,response,Latin,71
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_3obj_en,00002,thinking,Latin,851
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_3obj_en,00002,response,Latin,234
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_3obj_en,00001,thinking,Latin,1282
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_3obj_en,00001,response,Latin,61
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_3obj_en,00000,thinking,Latin,1952
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_3obj_en,00000,response,Latin,75
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_en,00002,thinking,Latin,4758
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_en,00002,response,Latin,74
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_en,00001,thinking,Latin,6210
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_en,00001,response,Latin,45
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_en,00000,thinking,Latin,2006
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_en,00000,response,Latin,312
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_en,00002,thinking,Latin,1173
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_en,00002,response,Latin,85
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_en,00001,thinking,Latin,2383
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_en,00001,response,Latin,420
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_en,00000,thinking,Latin,1988
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_en,00000,thinking,CJK,2
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_en,00000,thinking,Thai,5
it,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_en,00000,response,Latin,572
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00005,thinking,Latin,1956
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00005,response,Latin,23
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00002,thinking,Latin,2491
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00002,thinking,Arabic,4
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00002,response,Latin,383
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00003,thinking,Latin,6412
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00003,response,Latin,46
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00004,thinking,Latin,2615
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00017,thinking,Latin,3352
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00017,response,Latin,65
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00010,thinking,Latin,5691
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00010,response,Latin,25
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00019,thinking,Latin,3279
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00018,thinking,Latin,3210
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00018,thinking,Cyrillic,4
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00018,response,Latin,28
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00011,thinking,Latin,1983
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00011,thinking,Cyrillic,12
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00011,thinking,Hangul,2
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00011,thinking,CJK,5
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00011,response,Latin,29
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00016,thinking,Latin,1219
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00016,response,Latin,136
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00008,thinking,Latin,3033
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00008,thinking,Hangul,1
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00008,thinking,Thai,2
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00008,response,Latin,75
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00001,thinking,Latin,1399
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00001,thinking,Arabic,13
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00001,thinking,Cyrillic,6
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00006,thinking,Latin,3214
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00006,response,Latin,87
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00007,thinking,Latin,2725
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00007,response,Latin,23
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00000,thinking,Latin,11092
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00009,thinking,Latin,3626
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00009,thinking,CJK,3
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00009,response,Latin,34
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00013,thinking,Latin,2103
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00013,response,Latin,185
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00014,thinking,Latin,11426
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00014,response,Latin,200
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00015,thinking,Latin,1995
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00015,response,Latin,21
it,dond,deepseek-r1-distill-llama-70b-t1.0,semi_it,00012,thinking,Latin,7620
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00005,thinking,Latin,2358
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00005,response,Latin,15
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00002,thinking,Latin,2973
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00002,response,Latin,24
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00003,thinking,Latin,2321
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00003,response,Latin,203
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00003,response,Cyrillic,29
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00003,response,Hangul,3
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00003,response,Arabic,2
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00003,response,CJK,2
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00004,thinking,Latin,2530
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00017,thinking,Latin,4071
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00017,response,Latin,15
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00010,thinking,Latin,10793
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00010,response,Latin,23
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00019,thinking,Latin,7003
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00019,response,Latin,21
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00018,thinking,Latin,3830
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00018,thinking,CJK,1
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00018,thinking,Thai,2
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00018,response,Latin,91
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00018,response,CJK,1
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00011,thinking,Latin,1284
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00011,thinking,Arabic,2
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00011,thinking,Cyrillic,3
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00011,response,Latin,48
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00016,thinking,Latin,3521
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00016,response,Latin,17
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00008,thinking,Latin,2391
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00008,thinking,Cyrillic,4
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00008,response,Latin,149
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00001,thinking,Latin,3358
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00006,thinking,Latin,4083
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00006,thinking,CJK,1
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00006,response,Latin,26
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00007,thinking,Latin,2794
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00007,response,Latin,22
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00000,thinking,Latin,5342
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00009,thinking,Latin,1482
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00009,response,Latin,156
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00013,thinking,Latin,2014
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00013,response,Latin,207
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00014,thinking,Latin,3821
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00014,thinking,Hangul,2
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00014,response,Latin,32
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00015,thinking,Latin,5757
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00012,thinking,Latin,1880
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00012,response,Latin,96
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00012,response,CJK,3
it,dond,deepseek-r1-distill-llama-70b-t1.0,coop_it,00012,response,Arabic,5
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_hard,00005,thinking,Latin,547
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_hard,00005,response,Latin,810
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_hard,00002,thinking,Latin,825
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_hard,00002,response,Latin,657
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_hard,00003,thinking,Latin,451
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_hard,00003,response,Latin,624
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_hard,00004,thinking,Latin,650
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_hard,00004,response,Latin,795
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_hard,00001,thinking,Latin,540
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_hard,00001,response,Latin,926
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_hard,00000,thinking,Latin,674
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_hard,00000,response,Latin,772
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_hard,00005,thinking,Latin,869
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_hard,00005,response,Latin,503
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_hard,00002,thinking,Latin,854
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_hard,00002,response,Latin,447
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_hard,00003,thinking,Latin,688
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_hard,00003,response,Latin,352
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_hard,00004,thinking,Latin,784
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_hard,00004,response,Latin,307
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_hard,00001,thinking,Latin,681
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_hard,00001,response,Latin,440
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_hard,00000,thinking,Latin,1830
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_hard,00000,response,Latin,421
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_easy,00005,thinking,Latin,495
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_easy,00005,response,Latin,771
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_easy,00002,thinking,Latin,660
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_easy,00002,response,Latin,575
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_easy,00003,thinking,Latin,1069
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_easy,00003,response,Latin,664
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_easy,00004,thinking,Latin,970
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_easy,00004,response,Latin,744
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_easy,00001,thinking,Latin,365
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_easy,00001,response,Latin,628
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_easy,00000,thinking,Latin,813
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_negotiation_easy,00000,response,Latin,747
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_easy,00005,thinking,Latin,589
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_easy,00005,response,Latin,339
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_easy,00002,thinking,Latin,636
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_easy,00002,response,Latin,304
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_easy,00003,thinking,Latin,580
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_easy,00003,response,Latin,344
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_easy,00004,thinking,Latin,472
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_easy,00004,response,Latin,330
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_easy,00001,thinking,Latin,1268
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_easy,00001,response,Latin,297
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_easy,00000,thinking,Latin,1013
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_reasoning off_easy,00000,response,Latin,361
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_hard,00005,thinking,Latin,1010
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_hard,00005,response,Latin,832
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_hard,00002,thinking,Latin,672
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_hard,00002,response,Latin,855
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_hard,00003,thinking,Latin,602
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_hard,00003,response,Latin,723
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_hard,00004,thinking,Latin,665
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_hard,00004,response,Latin,692
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_hard,00001,thinking,Latin,525
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_hard,00001,response,Latin,774
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_hard,00000,thinking,Latin,1197
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_hard,00000,response,Latin,677
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_easy,00005,thinking,Latin,574
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_easy,00005,response,Latin,728
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_easy,00002,thinking,Latin,579
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_easy,00002,response,Latin,771
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_easy,00003,thinking,Latin,760
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_easy,00003,response,Latin,809
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_easy,00004,thinking,Latin,644
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_easy,00004,response,Latin,623
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_easy,00001,thinking,Latin,532
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_easy,00001,response,Latin,630
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_easy,00000,thinking,Latin,473
it,hot_air_balloon,claude-sonnet-4-20250514-t1.0,air_balloon_survival_en_complexity_easy,00000,response,Latin,676
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_3obj_en,00002,thinking,Latin,293
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_3obj_en,00002,response,Latin,128
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_3obj_en,00001,thinking,Latin,322
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_3obj_en,00001,response,Latin,157
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_3obj_en,00000,thinking,Latin,268
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_3obj_en,00000,response,Latin,136
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_5obj_en,00002,thinking,Latin,345
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_5obj_en,00002,response,Latin,126
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_5obj_en,00001,thinking,Latin,343
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_5obj_en,00001,response,Latin,200
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_5obj_en,00000,thinking,Latin,274
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_5obj_en,00000,response,Latin,167
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_7obj_en,00002,thinking,Latin,334
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_7obj_en,00002,response,Latin,160
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_7obj_en,00001,thinking,Latin,282
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_7obj_en,00001,response,Latin,180
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_7obj_en,00000,thinking,Latin,300
it,clean_up,claude-sonnet-4-20250514-t1.0,0_easy_7obj_en,00000,response,Latin,160
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_3obj_en,00002,thinking,Latin,290
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_3obj_en,00002,response,Latin,144
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_3obj_en,00001,thinking,Latin,364
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_3obj_en,00001,response,Latin,107
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_3obj_en,00000,thinking,Latin,399
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_3obj_en,00000,response,Latin,185
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_5obj_en,00002,thinking,Latin,448
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_5obj_en,00002,response,Latin,140
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_5obj_en,00001,thinking,Latin,360
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_5obj_en,00001,response,Latin,111
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_5obj_en,00000,thinking,Latin,339
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_5obj_en,00000,response,Latin,167
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_7obj_en,00002,thinking,Latin,293
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_7obj_en,00002,response,Latin,131
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_7obj_en,00001,thinking,Latin,271
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_7obj_en,00001,response,Latin,181
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_7obj_en,00000,thinking,Latin,663
it,clean_up,claude-sonnet-4-20250514-t1.0,1_medium_7obj_en,00000,response,Latin,243
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_3obj_en,00002,thinking,Latin,326
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_3obj_en,00002,response,Latin,131
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_3obj_en,00001,thinking,Latin,340
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_3obj_en,00001,response,Latin,241
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_3obj_en,00000,thinking,Latin,343
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_3obj_en,00000,response,Latin,170
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_7obj_en,00002,thinking,Latin,339
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_7obj_en,00002,response,Latin,105
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_7obj_en,00001,thinking,Latin,214
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_7obj_en,00001,response,Latin,135
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_7obj_en,00000,thinking,Latin,279
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_7obj_en,00000,response,Latin,158
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_5obj_en,00002,thinking,Latin,350
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_5obj_en,00002,response,Latin,133
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_5obj_en,00000,thinking,Latin,294
it,clean_up,claude-sonnet-4-20250514-t1.0,2_hard_5obj_en,00000,response,Latin,97
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00005,thinking,Latin,669
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00005,response,Latin,154
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00002,thinking,Latin,395
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00002,response,Latin,210
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00003,thinking,Latin,1252
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00003,response,Latin,23
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00004,thinking,Latin,732
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00004,response,Latin,215
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00017,thinking,Latin,388
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00017,response,Latin,176
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00010,thinking,Latin,505
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00010,response,Latin,25
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00019,thinking,Latin,361
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00019,response,Latin,67
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00018,thinking,Latin,643
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00018,response,Latin,218
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00011,thinking,Latin,454
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00011,response,Latin,29
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00016,thinking,Latin,515
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00016,response,Latin,195
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00008,thinking,Latin,808
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00008,response,Latin,252
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00001,thinking,Latin,346
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00001,response,Latin,184
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00006,thinking,Latin,502
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00006,response,Latin,193
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00007,thinking,Latin,588
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00007,response,Latin,19
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00000,thinking,Latin,337
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00000,response,Latin,137
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00009,thinking,Latin,430
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00009,response,Latin,25
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00013,thinking,Latin,452
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00013,response,Latin,208
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00014,thinking,Latin,390
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00014,response,Latin,339
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00015,thinking,Latin,550
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00015,response,Latin,21
it,dond,claude-sonnet-4-20250514-t1.0,semi_it,00012,thinking,Latin,491
